,User Name,Review Title,Review Text,Star,Review posted time
2089,Maureen Vopinek,"Nice companion & interface for current news, weather, songs, ring and blink cams","  5 stars definitely. I have a 8"" Echo Show sitting right on my home work desk, and it is a cool companion gadget. It keeps showing refreshing pictures ('nature' slide show that I set) interleaved with notifications on what all Alexa can do, current news, weather, songs, podcasts etc. When I notice something interesting, I touch the screen to go into the program, like to get detailed weather, songs or news. I have it linked to the Ring door bell and other blink cameras that work well with my Echo Show. I have a 5"" elsewhere in the house, but 8"" is way better than 5"" for just due to the bigger display. Excellent sound quality with nice base.One improvement is really required related to Ring integration. Echo is able to show Ring video if someone actually ringing the bell, however id dos not on motion detection. I was able to set a routine to that, but that has a lag - and of little use.",5.0 out of 5 stars,"Reviewed in the United States on January 10, 2021"
2090,2006nicholen,NO date and SMALL clock,  I love my Echo Show 5 and wanted a bigger screen so ordered the Echo show 8. The clock is too small to read unless you are right in front of it and the date does not show up on the home screen (like it does on the echo show 5.) The wallpapers are much nicer and I think the sound is improved but the lack of the date and the extremely small size of the clock is very disappointing.,3.0 out of 5 stars,"Reviewed in the United States on February 9, 2020"
2091,John Vander Stel,Fun with the Grandson,"  I am not sure why I waited so long to purchase the Echo Show but it was well worth it.  I am able to do so much with it, the best part is talking with my grandson.  He calls me when he wants to just say hello, that is the greatest thing about the Show that I can have hoped for.  I'm going to purchase two more for my other grandkids.  It definitely shortens the separation.",5.0 out of 5 stars,"Reviewed in the United States on February 4, 2021"
2092,J. Ortega,Great device for multiple purposes,"  Overall, a great product which is very versatile to deliver various audio/video content using voice commands. I have not used all the features yet (it is feature rich) but all the ones I used thus far have performed well with no problems noted. I do not have a clear voice so I need to repeat some commands twice but my wife who has a much clearer voice has no problem at all.  So far I truly enjoy having this device.",5.0 out of 5 stars,"Reviewed in the United States on January 6, 2021"
2093,Stefanie,Dont LIsten to Try Alexa Compliant Reviews,  I love this item. It does everything you would want. It has Alexa Integration. It has prime video and prime music. You have a Ring doorbell? It works with that too. People giving it 1 or 2 star reviews only because it has a Try Alexa message are being nit picky at best. You can make it so it only shows up on the home screen. People make it seem likes its always on display even while watching prime video or watching Ring Doorbell footage. It's not. It isn't a deal breaker for me and it shouldn't be for you either. Get this device. You wont regret it.,5.0 out of 5 stars,"Reviewed in the United States on December 30, 2019"
2094,T Rose,Great for nightstand,  I specifically got the 8 because it has a headphone jack.  I can listen while my wife sleeps if I want.  The voice control still works when headphones are plugged in but there is no sound out of speaker until you unplug the phones.  The 5 only has blue tooth.  I still need to find out if the sound can be equalized between tracks.  Some are loud and some are quiet.,5.0 out of 5 stars,"Reviewed in the United States on December 1, 2021"
2095,BBeckers24,FABULOUS,"  I LOVE my Alexas & Echo. Yes, I now have three so beware, they are addictive. We live at the bottom of a large hill & get terrible reception on all the radios I’ve ever tried. I can get my radio stations on Alexa/Echo & the sound is beautiful, especially on Echo Show 8. My grandson stopped over & set up Alexa to turn on our bedroom light. More new toys/securities!",5.0 out of 5 stars,"Reviewed in the United States on January 11, 2020"
2096,Melissa,Wow what a Christmas present,"  We had such a delightful surprise this Christmas when we exchanged gifts with our close friends, they gave us an Echo Show 8. What a great gift. I have ask Echo for so many things, like Echo play Christmas music, Echo make a grocery list, Echo save my doctor’s appointment. It is so much fun. I never thought I wanted an Echo and now I don’t know what I did without one.",5.0 out of 5 stars,"Reviewed in the United States on December 26, 2021"
2097,Do it myself,Old school TV,  Don’t like that you can’t conference call and it should be equipped with a swivel instead of having to purchase separately. It’s bulky like an old school TV and the fact that it has to be plugged in to operate is inconvenient. You would think in this day and age it would be equipped to operate wirelessly. Quality of video is good but a little disappointed overall.,3.0 out of 5 stars,"Reviewed in the United States on February 9, 2020"
2098,J. D. Penn,Great for Time Management,"  I work from home, so I bought this to place in my office. It’s kinda been one of the best purchases I made! It helps me manage my time , reminding me to make a phone call or finish up for the day. Flash briefing in the morning and a “wrap it up” routine at the end of the day. Love it! Only thing I would change is the option for more “wake” names.. my 26 yr daughters name is Alexa, and although their are other names to use on the echo, they don’t “flow” as nicely.",5.0 out of 5 stars,"Reviewed in the United States on January 28, 2022"
